,apiName,associatedTraits,composition,desc,effects,from,icon,id,incompatibleTraits,name,unique,icon_Lower
86,TFT6_Augment_BandOfThieves2,[],[],Gain @NumGloves@ Thief's Gloves.,{'{1c1b4e2d}': 2.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BandThieves3.png,,[],Band of Thieves II,FALSE,assets/maps/tft/icons/augments/hexcore/bandthieves3.png
87,TFT6_Augment_ScrapTrait,['Set6_Scrap'],[],Your team counts as having 1 additional Scrap. Gain a Blitzcrank.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ScrapHeart1.png,,[],Scrap Heart,FALSE,assets/maps/tft/icons/augments/hexcore/scrapheart1.png
88,TFT6_Augment_ChemtechEmblem2,['Set6_Chemtech'],[],Gain 2 Chemtech Emblems.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ChemtechEmblem3.png,,[],Chemtech Crown,FALSE,assets/maps/tft/icons/augments/hexcore/chemtechemblem3.png
89,TFT6_Augment_TitanicForce,[],[],Your units with more than @HealthThreshold@ maximum Health gain Attack Damage equal to @HealthPercent*100@% of their maximum Health.,"{'HealthPercent': 0.02500000037252903, 'HealthThreshold': 1400.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/TitanicForce2.png,,[],Titanic Force,FALSE,assets/maps/tft/icons/augments/hexcore/titanicforce2.png
90,TFT6_Augment_ChallengerEnGarde,['Set6_Challenger'],[],"The first time an enemy is attacked by a Challenger, they are Disarmed for @DisarmDuration@ seconds. Gain a Warwick.",{'DisarmDuration': 2.5},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/EnGuarde1.png,,[],En Garde,FALSE,assets/maps/tft/icons/augments/hexcore/enguarde1.png
91,TFT6_Augment_ImperialEmblem2,['Set6_Imperial'],[],Gain 2 Imperial Emblems.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ImperialEmblem3.png,,[],Imperial Crown,FALSE,assets/maps/tft/icons/augments/hexcore/imperialemblem3.png
92,TFT6_Augment_StrikerEmblem2,['Set6_Striker'],[],Gain 2 Striker Emblems.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Striker-Crown.png,,[],Striker Crown,FALSE,assets/maps/tft/icons/augments/hexcore/striker-crown.png
93,TFT6_Augment_WindfallPlusPlus,[],[],Gain @AugmentGold@ gold.,{'{45e02ace}': 45.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Windfall3.png,,[],Windfall++,FALSE,assets/maps/tft/icons/augments/hexcore/windfall3.png
94,TFT6_Augment_SecondWind1,[],[],"After @Delay@ seconds of combat, your units heal @HealPercent@% of their missing Health.","{'HealPercent': 40.0, '{4ed1f1d8}': 10.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Second--Wind-I.png,,[],Second Wind I,FALSE,assets/maps/tft/icons/augments/hexcore/second--wind-i.png
95,TFT6_Augment_TinyTitans,[],[],"Your Tactician heals @Heal@ Health, grows larger, and has @TooltipMaxHealth@ maximum Health.","{'Heal': 30.0, '{4bff7d1c}': 130.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Tiny-Titans-I.png,,[],Tiny Titans,FALSE,assets/maps/tft/icons/augments/hexcore/tiny-titans-i.png
96,TFT6_Augment_SecondWind3,[],[],"After @Delay@ seconds of combat, your units heal @HealPercent@% of their missing Health.","{'HealPercent': 100.0, '{4ed1f1d8}': 10.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Second-Wind-III.png,,[],Second Wind III,FALSE,assets/maps/tft/icons/augments/hexcore/second-wind-iii.png
97,TFT6_Augment_ImperialAllForOne,['Set6_Imperial'],[],"When an ally dies, they grant the Imperial Tyrant @MaxHealth@% of their maximum Health.",{'MaxHealth': 33.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/AllForOne2.png,,[],All For One,FALSE,assets/maps/tft/icons/augments/hexcore/allforone2.png
98,TFT6_Augment_SecondWind2,[],[],"After @Delay@ seconds of combat, your units heal @HealPercent@% of their missing Health.","{'HealPercent': 60.0, '{4ed1f1d8}': 10.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Second--Wind-II.png,,[],Second Wind II,FALSE,assets/maps/tft/icons/augments/hexcore/second--wind-ii.png
99,TFT6_Augment_Recombobulator,[],[],Champions on your board permanently transform into random champions 1 Tier higher. Gain @NumRemovers@ Magnetic Removers.,{'{65358e6c}': 2.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Recombobulator-I.png,,[],Recombobulator,FALSE,assets/maps/tft/icons/augments/hexcore/recombobulator-i.png
100,TFT6_Augment_ScrapTinker,['Set6_Scrap'],[],Gain a Magnetic Remover or Reforger every @Combats@ combat round(s) with the Scrap trait active.,{'{cc06ab16}': 1.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Tinker1.png,,[],Tinker,FALSE,assets/maps/tft/icons/augments/hexcore/tinker1.png
101,TFT6_Augment_CyberneticUplink2,[],[],Your champions holding an item gain @Health@ Health and restore @ManaRegen@ Mana per second.,"{'Health': 120.0, '{d8f646f3}': 2.5}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Cybernetic-Uplink-II.png,,[],Cybernetic Uplink II,FALSE,assets/maps/tft/icons/augments/hexcore/cybernetic-uplink-ii.png
102,TFT6_Augment_CyberneticUplink3,[],[],Your champions holding an item gain @Health@ Health and restore @ManaRegen@ Mana per second.,"{'Health': 200.0, '{d8f646f3}': 3.5}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Cybernetic-Uplink-III.png,,[],Cybernetic Uplink III,FALSE,assets/maps/tft/icons/augments/hexcore/cybernetic-uplink-iii.png
103,TFT6_Augment_ChallengerTrait,['Set6_Challenger'],[],Your team counts as having 1 additional Challenger. Gain a Quinn.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ChallengerHeart1.png,,[],Challenger Heart,FALSE,assets/maps/tft/icons/augments/hexcore/challengerheart1.png
104,TFT6_Augment_MercenaryGoldReserves,['Set6_Mercenary'],[],Mercenaries deal @PercentDamage*100@% more damage per @GoldIncrement@ gold you have (Maximum +@DamageCap@%). Gain a Quinn.,"{'PercentDamage': 0.019999999552965164, '{23f2b648}': 50.0, '{4d66b1e0}': 1.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/GoldReserves2.png,,[],Gold Reserves,FALSE,assets/maps/tft/icons/augments/hexcore/goldreserves2.png
105,TFT6_Augment_CyberneticUplink1,[],[],Your champions holding an item gain @Health@ Health and restore @ManaRegen@ Mana per second.,"{'Health': 80.0, '{d8f646f3}': 2.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Cybernetic-Uplink-I.png,,[],Cybernetic Uplink I,FALSE,assets/maps/tft/icons/augments/hexcore/cybernetic-uplink-i.png
106,TFT6_Augment_HeroTrait2,['Set6_Bodyguard'],[],Your team counts as having 2 additional Bodyguards.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BodyguardSoul3.png,,[],Bodyguard Soul,FALSE,assets/maps/tft/icons/augments/hexcore/bodyguardsoul3.png
107,TFT6_Augment_SyndicateEmblem,['Set6_Syndicate'],[],Gain a Syndicate Emblem and a Zyra.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/SyndicateEmblem2.png,,[],Syndicate Crest,FALSE,assets/maps/tft/icons/augments/hexcore/syndicateemblem2.png
108,TFT6_Augment_ClockworkBrokenStopwatch,['Set6_Clockwork'],[],"@Delay@ seconds into combat, all enemies and non-Clockwork units are frozen in time for @StunDuration@ seconds. Gain a Zilean.","{'StunDuration': 4.0, '{4ed1f1d8}': 5.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BrokenStopwatch2.png,,[],Broken Stopwatch,FALSE,assets/maps/tft/icons/augments/hexcore/brokenstopwatch2.png
109,TFT6_Augment_SniperEmblem,['Set6_Sniper'],[],Gain a Sniper Emblem and an Ashe.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/SniperEmblem2.png,,[],Sniper Crest,FALSE,assets/maps/tft/icons/augments/hexcore/sniperemblem2.png
110,TFT6_Augment_SyndicateTrait2,['Set6_Syndicate'],[],Your team counts as having 2 additional Syndicates.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/SyndicateSoul3.png,,[],Syndicate Soul,FALSE,assets/maps/tft/icons/augments/hexcore/syndicatesoul3.png
111,TFT6_Augment_MercenaryEmblem,['Set6_Mercenary'],[],Gain a Mercenary Emblem and @Gold@ gold.,{'Gold': 3.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/MercenaryEmblem2.png,,[],Mercenary Crest,FALSE,assets/maps/tft/icons/augments/hexcore/mercenaryemblem2.png
112,TFT6_Augment_WoodlandCharm,[],[],Your highest Health champion is cloned. You cannot equip items on the clone.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/WoodlandCharm3.png,,[],Woodland Charm,FALSE,assets/maps/tft/icons/augments/hexcore/woodlandcharm3.png
113,TFT6_Augment_CelestialBlessing2,[],[],Your units heal for @Omnivamp@% of the damage dealt by attacks and Abilities. Excess healing is converted to a shield up to @MaxShield@ Health.,"{'MaxShield': 300.0, '{ad16f688}': 15.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/CelestialBlessing2.png,,[],Celestial Blessing II,FALSE,assets/maps/tft/icons/augments/hexcore/celestialblessing2.png
114,TFT6_Augment_Featherweights3,[],[],Your Tier 1 and 2 champions gain @AttackSpeed@% Attack Speed and Move Speed.,"{'AttackSpeed': 50.0, 'MoveSpeed': 700.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Featherweights3.png,,[],Featherweights III,FALSE,assets/maps/tft/icons/augments/hexcore/featherweights3.png
115,TFT6_Augment_CelestialBlessing3,[],[],Your units heal for @Omnivamp@% of the damage dealt by attacks and Abilities. Excess healing is converted to a shield up to @MaxShield@ Health.,"{'MaxShield': 400.0, '{ad16f688}': 25.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/CelestialBlessing3.png,,[],Celestial Blessing III,FALSE,assets/maps/tft/icons/augments/hexcore/celestialblessing3.png
116,TFT6_Augment_Featherweights2,[],[],Your Tier 1 and 2 champions gain @AttackSpeed@% Attack Speed and Move Speed.,"{'AttackSpeed': 30.0, 'MoveSpeed': 550.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Featherweights2.png,,[],Featherweights II,FALSE,assets/maps/tft/icons/augments/hexcore/featherweights2.png
117,TFT6_Augment_Featherweights1,[],[],Your Tier 1 and 2 champions gain @AttackSpeed@% Attack Speed and Move Speed.,"{'AttackSpeed': 20.0, 'MoveSpeed': 350.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Featherweights1.png,,[],Featherweights I,FALSE,assets/maps/tft/icons/augments/hexcore/featherweights1.png
118,TFT6_Augment_Meditation3,[],[],Your units without items equipped restore @ManaRegen@ Mana per second.,{'{d8f646f3}': 8.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Meditation-III-A.png,,[],Meditation III,FALSE,assets/maps/tft/icons/augments/hexcore/meditation-iii-a.png
119,TFT6_Augment_CelestialBlessing1,[],[],Your units heal for @Omnivamp@% of the damage dealt by attacks and Abilities. Excess healing is converted to a shield up to @MaxShield@ Health.,"{'MaxShield': 200.0, '{ad16f688}': 10.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/CelestialBlessing1.png,,[],Celestial Blessing I,FALSE,assets/maps/tft/icons/augments/hexcore/celestialblessing1.png
120,TFT6_Augment_Meditation2,[],[],Your units without items equipped restore @ManaRegen@ Mana per second.,{'{d8f646f3}': 6.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Meditation-II-A.png,,[],Meditation II,FALSE,assets/maps/tft/icons/augments/hexcore/meditation-ii-a.png
121,TFT6_Augment_SniperTrait,['Set6_Sniper'],[],Your team counts as having 1 additional Sniper. Gain an Ashe.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/SniperHeart1.png,,[],Sniper Heart,FALSE,assets/maps/tft/icons/augments/hexcore/sniperheart1.png
122,TFT6_Augment_Meditation1,[],[],Your units without items equipped restore @ManaRegen@ Mana per second.,{'{d8f646f3}': 4.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Meditation-I-A.png,,[],Meditation I,FALSE,assets/maps/tft/icons/augments/hexcore/meditation-i-a.png
123,TFT6_Augment_DebonairEmblem,['Set6_Debonair'],[],Gain a Debonair Emblem and a Syndra.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Debonair-Crest.png,,[],Debonair Crest,FALSE,assets/maps/tft/icons/augments/hexcore/debonair-crest.png
124,TFT6_Augment_SniperNest,['Set6_Sniper'],[],Snipers gain +@DamageAmp@% damage for each round fought from the same starting hex (Maximum +@MaxAmp@%). Gain an Ashe.,"{'DamageAmp': 8.0, '{9c9fe9fd}': 32.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/SnipersNest2.png,,[],Sniper's Nest,FALSE,assets/maps/tft/icons/augments/hexcore/snipersnest2.png
125,TFT6_Augment_HighEndShopping,[],[],Champions appear in your Shop as if you were 1 level higher. Gain @Gold@ gold.,{'Gold': 3.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/HighEnd3.png,,[],High End Shopping,FALSE,assets/maps/tft/icons/augments/hexcore/highend3.png
126,TFT6_Augment_ComponentGrabBag,[],[],Gain @NumComponents@ random item components.,{'{5cc08b27}': 3.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ComponentGrabBag-II.png,,[],Component Grab Bag,FALSE,assets/maps/tft/icons/augments/hexcore/componentgrabbag-ii.png
127,TFT6_Augment_Traitless1,[],[],Your units with no Traits active gain @HP1@-@HP4@ Health and @AS1@-@AS4@% Attack Speed (based on current Stage).,"{'{30991583}': 300.0, '{33991a3c}': 200.0, '{35991d62}': 250.0, '{36991ef5}': 225.0, '{ed72833b}': 55.0, '{f07287f4}': 25.0, '{f2728b1a}': 45.0, '{f3728cad}': 35.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BuiltDifferent1.png,,[],Built Different I,FALSE,assets/maps/tft/icons/augments/hexcore/builtdifferent1.png
128,TFT6_Augment_FuturePeepers,[],[],Know who you will fight next. Gain a Zephyr.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Future-Sight-I.png,,[],Future Sight I,FALSE,assets/maps/tft/icons/augments/hexcore/future-sight-i.png
129,TFT6_Augment_Traitless2,[],[],Your units with no Traits active gain @HP1@-@HP4@ Health and @AS1@-@AS4@% Attack Speed (based on current Stage).,"{'{30991583}': 355.0, '{33991a3c}': 190.0, '{35991d62}': 300.0, '{36991ef5}': 245.0, '{ed72833b}': 70.0, '{f07287f4}': 40.0, '{f2728b1a}': 60.0, '{f3728cad}': 50.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BuiltDifferent2.png,,[],Built Different II,FALSE,assets/maps/tft/icons/augments/hexcore/builtdifferent2.png
130,TFT6_Augment_SocialiteShare,['Set6_Socialite'],[],Allies adjacent to a spotlight at the start of combat gain @PercentStats@% of its bonuses. Gain a Senna.,{'{b15c83f9}': 100.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ShareSpotlight3.png,,[],Share the Spotlight,FALSE,assets/maps/tft/icons/augments/hexcore/sharespotlight3.png
131,TFT6_Augment_HeroStandBehindMe,['Set6_Bodyguard'],[],"Bodyguards' Armor bonus is increased by @DefenseBonus@%. At the start of combat, Bodyguards grant @DefensePercent@% of their Armor bonus to non-Bodyguard allies directly behind them (does not stack). Gain a Blitzcrank.","{'{1848d006}': 25.0, '{589ea6c0}': 100.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/StandBehind1.png,,[],Stand Behind Me,FALSE,assets/maps/tft/icons/augments/hexcore/standbehind1.png
132,TFT6_Augment_Traitless3,[],[],Your units with no Traits active gain @HP1@-@HP4@ Health and @AS1@-@AS4@% Attack Speed (based on current Stage).,"{'{30991583}': 600.0, '{33991a3c}': 270.0, '{35991d62}': 490.0, '{36991ef5}': 380.0, '{ed72833b}': 80.0, '{f07287f4}': 50.0, '{f2728b1a}': 70.0, '{f3728cad}': 60.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BuiltDifferent3.png,,[],Built Different III,FALSE,assets/maps/tft/icons/augments/hexcore/builtdifferent3.png
133,TFT6_Augment_WoodlandTrinket,[],[],"At the start of combat, your highest Attack Speed champion creates two @CloneHealth@ Health copies of themself (excluding items).",{'{35be99a8}': 360.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Woodland-Trinket-II.png,,[],Woodland Trinket,FALSE,assets/maps/tft/icons/augments/hexcore/woodland-trinket-ii.png
134,TFT6_Augment_ThreesCompany,[],[],Gain @NumChamps@ random Tier 3 champions.,{'{78bc82ef}': 4.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Threes-Company-II.png,,[],Three's Company,FALSE,assets/maps/tft/icons/augments/hexcore/threes-company-ii.png
135,TFT6_Augment_NeekoNeeko,[],[],TFT6_Augment_NeekoNeeko_Description,{'{c1186f58}': 2.0},,ASSETS/Maps/Particles/TFT/Item_Icons/Augments/TFT6_Augment_NeekoNeeko.png,,[],TFT6_Augment_NeekoNeeko_Name,FALSE,assets/maps/particles/tft/item_icons/augments/tft6_augment_neekoneeko.png
136,TFT6_Augment_ThriftShop,[],[],"When you refresh your Shop, gain @XP@ experience point(s).",{'{516374d5}': 2.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/WiseSpending3.png,,[],Wise Spending,FALSE,assets/maps/tft/icons/augments/hexcore/wisespending3.png
137,TFT6_Augment_HyperRoll,[],[],"You earn no interest, but gain @Gold@ gold at the start of every player combat round.",{'Gold': 3.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Hyperroll2.png,,[],Hustler,FALSE,assets/maps/tft/icons/augments/hexcore/hyperroll2.png
138,TFT6_Augment_LudensEcho1,[],[],"When your units cast and deal Ability damage, the first target hit and a nearby enemy take @MagicDamage1@-@MagicDamage4@ (based on current Stage) magic damage.","{'{26a9a9b1}': 1.0, '{542714db}': 80.0, '{57271994}': 35.0, '{59271cba}': 65.0, '{5a271e4d}': 50.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Ludens-Echo-I.png,,[],Luden's Echo I,FALSE,assets/maps/tft/icons/augments/hexcore/ludens-echo-i.png
139,TFT6_Augment_SyndicateOneForAll,['Set6_Syndicate'],[],"When your Syndicates die, they grant your other Syndicates @Stats@ Attack Damage and Ability Power. Gain an Ashe.",{'{6a311cec}': 15.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/OneForAll1.png,,[],One For All,FALSE,assets/maps/tft/icons/augments/hexcore/oneforall1.png
140,TFT6_Augment_LudensEcho3,[],[],"When your units cast and deal Ability damage, the first target hit and a nearby enemy take @MagicDamage1@-@MagicDamage4@ (based on current Stage) magic damage.","{'{26a9a9b1}': 1.0, '{542714db}': 210.0, '{57271994}': 90.0, '{59271cba}': 170.0, '{5a271e4d}': 130.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Ludens-Echo-III.png,,[],Luden's Echo III,FALSE,assets/maps/tft/icons/augments/hexcore/ludens-echo-iii.png
141,TFT6_Augment_LudensEcho2,[],[],"When your units cast and deal Ability damage, the first target hit and a nearby enemy take @MagicDamage1@-@MagicDamage4@ (based on current Stage) magic damage.","{'{26a9a9b1}': 1.0, '{542714db}': 110.0, '{57271994}': 50.0, '{59271cba}': 90.0, '{5a271e4d}': 70.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/Ludens-Echo-II.png,,[],Luden's Echo II,FALSE,assets/maps/tft/icons/augments/hexcore/ludens-echo-ii.png
142,TFT6_Augment_MercenaryTrait,['Set6_Mercenary'],[],Your team counts as having 1 additional Mercenary.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/MercenaryHeart1.png,,[],Mercenary Heart,FALSE,assets/maps/tft/icons/augments/hexcore/mercenaryheart1.png
143,TFT6_Augment_HighFive,[],[],Gain @NumChamps@ random 5-cost champions.,{'{78bc82ef}': 4.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/High-Five-II.png,,[],High Five,FALSE,assets/maps/tft/icons/augments/hexcore/high-five-ii.png
144,TFT6_Augment_ArcanistEmblem,['Set6_Arcanist'],[],Gain an Arcanist Emblem and a Swain.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ArcanistEmblem2.png,,[],Arcane Crest,FALSE,assets/maps/tft/icons/augments/hexcore/arcanistemblem2.png
145,TFT6_Augment_EnchanterArdentCenser,['Set6_Enchanter'],[],Allies healed or shielded by Enchanters gain @AS@% stacking Attack Speed for the rest of combat (maximum once every @CD@ seconds). Gain a Lulu.,"{'AS': 45.0, '{5b299902}': 3.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ArdentCenser1.png,,[],Ardent Censer,FALSE,assets/maps/tft/icons/augments/hexcore/ardentcenser1.png
146,TFT6_Augment_TheGoldenEggHR,[],[],Gain a massive golden egg that hatches in @EggTurns@ turns. Victorious player combats accelerate the hatch timer by an additional turn.,"{'{a13cb3fa}': 6.0, '{ecb4463d}': 'null'}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/The-Golden-Egg-III.png,,[],The Golden Egg,FALSE,assets/maps/tft/icons/augments/hexcore/the-golden-egg-iii.png
147,TFT6_Augment_SyndicateTrait,['Set6_Syndicate'],[],Your team counts as having 1 additional Syndicate. Gain a Zyra.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/SyndicateHeart1.png,,[],Syndicate Heart,FALSE,assets/maps/tft/icons/augments/hexcore/syndicateheart1.png
148,TFT6_Augment_BinaryAirdrop,[],[],Your champions equipped with 2 items temporarily gain a random completed item at the start of combat. Gain @ItemComponents@ random item components.,{'{e345adb2}': 1.0},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/BinaryAirdrop3.png,,[],Binary Airdrop,FALSE,assets/maps/tft/icons/augments/hexcore/binaryairdrop3.png
149,TFT6_Augment_AssassinTrait2,['Set6_Assassin'],[],Your team counts as having 2 additional Assassins.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/AssassinSoul3.png,,[],Assassin Soul,FALSE,assets/maps/tft/icons/augments/hexcore/assassinsoul3.png
150,TFT6_Augment_GrandGambler,[],[],Gain @NumDice@ Loaded Dice and @Gold@ gold.,"{'Gold': 5.0, '{1b64eb90}': 3.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/GrandGambler3.png,,[],High Roller,FALSE,assets/maps/tft/icons/augments/hexcore/grandgambler3.png
151,TFT6_Augment_AcademyEmblem,['Set6_Academy'],[],Gain an Academy Emblem and a Garen.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/AcademyEmblem2.png,,[],Academy Crest,FALSE,assets/maps/tft/icons/augments/hexcore/academyemblem2.png
152,TFT6_Augment_ProtectorEmblem2,['Set6_Protector'],[],Gain 2 Protector Emblems.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ProtectorEmblem3.png,,[],Protector Crown,FALSE,assets/maps/tft/icons/augments/hexcore/protectoremblem3.png
153,TFT6_Augment_ChemtechEmblem,['Set6_Chemtech'],[],Gain a Chemtech Emblem and a Warwick.,{},,ASSETS/Maps/TFT/Icons/Augments/Hexcore/ChemtechEmblem2.png,,[],Chemtech Crest,FALSE,assets/maps/tft/icons/augments/hexcore/chemtechemblem2.png
154,TFT6_Augment_TomeOfTraits1,[],[],Gain @NumTomes@ Tome of Traits and @Gold@ gold.,"{'Gold': 4.0, '{e3d58c55}': 1.0}",,ASSETS/Maps/TFT/Icons/Augments/Hexcore/AncientArchives2.png,,[],Ancient Archives I,FALSE,assets/maps/tft/icons/augments/hexcore/ancientarchives2.png
